review_id,customer_id,product_id,rating,comment,review_date
4131,98,251,5,Highly recommend! Excellent quality.,2023-12-02
4132,173,357,5,Absolutely love it! Exceeded my expectations.,2023-12-11
4133,334,78,5,Absolutely love it! Exceeded my expectations.,2023-05-01
4134,497,85,5,Absolutely love it! Exceeded my expectations.,2023-08-26
4135,112,855,3,"Works as expected, nothing special though.",2023-03-09
4136,19,889,5,Perfect in every way. Worth every penny!,2023-08-27
4137,408,1044,5,Absolutely love it! Exceeded my expectations.,2023-10-22
4138,7,990,5,Highly recommend! Excellent quality.,2023-01-31
4139,268,134,3,"Works as expected, nothing special though.",2023-05-08
4140,36,1072,4,Highly recommend! Excellent quality.,2023-10-17
4141,426,959,4,Perfect in every way. Worth every penny!,2023-04-13
4142,444,257,2,Very disappointed with this purchase.,2023-07-18
4143,373,704,3,"Good product overall, but has some minor issues.",2023-04-23
4144,96,513,3,"Works as expected, nothing special though.",2023-03-30
4145,227,783,5,Perfect in every way. Worth every penny!,2023-12-07
4146,289,1075,4,Highly recommend! Excellent quality.,2023-11-16
4147,268,222,5,Highly recommend! Excellent quality.,2023-11-06
4148,170,576,5,Perfect in every way. Worth every penny!,2023-02-12
4149,289,622,3,"Good product overall, but has some minor issues.",2023-01-18
4150,420,139,4,Absolutely love it! Exceeded my expectations.,2023-08-26
4151,389,857,4,Perfect in every way. Worth every penny!,2023-03-01
4152,65,827,4,Absolutely love it! Exceeded my expectations.,2023-01-29
4153,2,821,3,"Works as expected, nothing special though.",2023-02-12
4154,7,122,4,Absolutely love it! Exceeded my expectations.,2023-12-17
4155,170,755,5,Absolutely love it! Exceeded my expectations.,2023-12-31
4156,434,145,5,Perfect in every way. Worth every penny!,2023-04-09
4157,398,1023,3,"Good product overall, but has some minor issues.",2023-07-29
4158,459,676,1,Very disappointed with this purchase.,2023-04-25
4159,460,419,4,Absolutely love it! Exceeded my expectations.,2023-01-15
4160,498,527,5,Absolutely love it! Exceeded my expectations.,2023-05-10
4161,171,70,5,Perfect in every way. Worth every penny!,2023-12-17
4162,138,915,3,"Works as expected, nothing special though.",2023-03-29
4163,115,703,1,Poor quality and doesn't work as described.,2023-11-13
4164,100,392,4,Absolutely love it! Exceeded my expectations.,2023-04-20
4165,108,1087,2,Poor quality and doesn't work as described.,2023-10-14
4166,85,275,5,Absolutely love it! Exceeded my expectations.,2023-09-10
4167,50,380,5,Absolutely love it! Exceeded my expectations.,2023-08-19
4168,106,656,3,"Good product overall, but has some minor issues.",2023-01-27
4169,517,855,3,"Good product overall, but has some minor issues.",2023-12-06
4170,546,493,4,Perfect in every way. Worth every penny!,2023-11-08
4171,21,711,4,Absolutely love it! Exceeded my expectations.,2023-02-04
4172,96,373,4,Absolutely love it! Exceeded my expectations.,2023-12-12
4173,22,560,3,"Works as expected, nothing special though.",2023-05-17
4174,465,337,5,Highly recommend! Excellent quality.,2023-09-13
4175,329,1094,3,"Works as expected, nothing special though.",2023-01-06
4176,299,386,2,Poor quality and doesn't work as described.,2023-08-05
4177,128,632,4,Perfect in every way. Worth every penny!,2023-10-13
4178,277,550,5,Perfect in every way. Worth every penny!,2023-11-05
4179,363,129,4,Highly recommend! Excellent quality.,2023-06-12
4180,385,551,3,"Good product overall, but has some minor issues.",2023-10-13
4181,63,954,4,Perfect in every way. Worth every penny!,2023-01-04
4182,329,491,5,Perfect in every way. Worth every penny!,2023-10-27
4183,539,976,5,Absolutely love it! Exceeded my expectations.,2023-07-28
4184,228,1062,4,Absolutely love it! Exceeded my expectations.,2023-12-12
4185,85,779,3,"Good product overall, but has some minor issues.",2023-05-22
4186,142,301,5,Perfect in every way. Worth every penny!,2023-12-05
4187,82,66,4,Absolutely love it! Exceeded my expectations.,2023-02-13
4188,249,300,4,Highly recommend! Excellent quality.,2023-02-06
4189,305,145,4,Perfect in every way. Worth every penny!,2023-09-04
4190,184,763,5,Perfect in every way. Worth every penny!,2023-06-26
4191,18,32,4,Absolutely love it! Exceeded my expectations.,2023-11-14
4192,336,491,5,Perfect in every way. Worth every penny!,2023-12-29
4193,143,169,4,Perfect in every way. Worth every penny!,2023-05-14
4194,288,94,4,Highly recommend! Excellent quality.,2023-01-13
4195,489,264,3,"Good product overall, but has some minor issues.",2023-07-21
4196,147,251,5,Highly recommend! Excellent quality.,2023-12-31
4197,393,691,3,"Works as expected, nothing special though.",2023-05-05
4198,443,102,5,Perfect in every way. Worth every penny!,2023-05-19
4199,24,213,4,Absolutely love it! Exceeded my expectations.,2023-07-09
4200,520,437,4,Perfect in every way. Worth every penny!,2023-10-27
4201,52,1001,5,Perfect in every way. Worth every penny!,2023-10-29
4202,301,55,5,Highly recommend! Excellent quality.,2023-04-28
4203,124,689,3,"Good product overall, but has some minor issues.",2023-05-18
4204,188,568,3,"Works as expected, nothing special though.",2023-01-25
4205,479,68,2,Very disappointed with this purchase.,2023-04-17
4206,33,763,5,Absolutely love it! Exceeded my expectations.,2023-09-05
4207,7,362,3,"Works as expected, nothing special though.",2023-07-03
4208,60,1029,5,Absolutely love it! Exceeded my expectations.,2023-11-12
4209,99,777,3,"Good product overall, but has some minor issues.",2023-06-01
4210,237,570,5,Absolutely love it! Exceeded my expectations.,2023-06-16
4211,351,64,4,Highly recommend! Excellent quality.,2023-09-03
4212,531,879,5,Perfect in every way. Worth every penny!,2023-01-16
4213,472,646,4,Perfect in every way. Worth every penny!,2023-09-12
4214,494,209,5,Highly recommend! Excellent quality.,2023-10-06
4215,96,633,3,"Good product overall, but has some minor issues.",2023-10-07
4216,172,530,3,"Good product overall, but has some minor issues.",2023-02-26
4217,351,242,3,"Works as expected, nothing special though.",2023-05-22
4218,336,328,3,"Works as expected, nothing special though.",2023-06-16
4219,214,48,1,Very disappointed with this purchase.,2023-11-06
4220,137,982,2,Poor quality and doesn't work as described.,2023-09-25
4221,520,485,3,"Good product overall, but has some minor issues.",2023-11-29
4222,483,703,3,"Good product overall, but has some minor issues.",2023-11-26
4223,432,70,4,Perfect in every way. Worth every penny!,2023-06-03
4224,99,354,5,Perfect in every way. Worth every penny!,2023-09-15
4225,326,912,3,"Works as expected, nothing special though.",2023-12-27
4226,450,330,2,Very disappointed with this purchase.,2023-01-17
4227,153,504,5,Perfect in every way. Worth every penny!,2023-12-17
4228,503,99,3,"Works as expected, nothing special though.",2023-10-06
4229,396,632,4,Absolutely love it! Exceeded my expectations.,2023-10-20
4230,284,634,3,"Works as expected, nothing special though.",2023-10-28
4231,314,948,5,Absolutely love it! Exceeded my expectations.,2023-01-16
4232,27,455,3,"Works as expected, nothing special though.",2023-06-20
4233,481,277,5,Perfect in every way. Worth every penny!,2023-06-10
4234,147,91,3,"Works as expected, nothing special though.",2023-03-13
4235,303,983,5,Perfect in every way. Worth every penny!,2023-04-18
4236,446,1041,5,Absolutely love it! Exceeded my expectations.,2023-10-03
4237,223,403,4,Highly recommend! Excellent quality.,2023-05-10
4238,150,211,4,Perfect in every way. Worth every penny!,2023-11-29
4239,531,477,4,Absolutely love it! Exceeded my expectations.,2023-12-03
4240,352,482,5,Absolutely love it! Exceeded my expectations.,2023-02-18
4241,441,53,4,Perfect in every way. Worth every penny!,2023-03-30
4242,358,909,2,Poor quality and doesn't work as described.,2023-03-10
4243,351,61,4,Perfect in every way. Worth every penny!,2023-04-11
4244,543,699,3,"Good product overall, but has some minor issues.",2023-06-03
4245,67,596,1,Very disappointed with this purchase.,2023-03-07
4246,415,971,5,Absolutely love it! Exceeded my expectations.,2023-03-08
4247,376,345,3,"Works as expected, nothing special though.",2023-06-12
4248,398,532,5,Perfect in every way. Worth every penny!,2023-12-15
4249,510,143,3,"Works as expected, nothing special though.",2023-12-09
4250,320,836,4,Highly recommend! Excellent quality.,2023-05-28
4251,504,1051,3,"Good product overall, but has some minor issues.",2023-05-24
4252,16,1072,3,"Works as expected, nothing special though.",2023-04-13
4253,523,24,4,Perfect in every way. Worth every penny!,2023-04-05
4254,129,53,3,"Works as expected, nothing special though.",2023-08-25
4255,422,215,4,Absolutely love it! Exceeded my expectations.,2023-11-10
4256,322,122,3,"Works as expected, nothing special though.",2023-02-26
4257,368,185,4,Absolutely love it! Exceeded my expectations.,2023-05-31
4258,46,521,5,Perfect in every way. Worth every penny!,2023-08-17
4259,298,986,2,Very disappointed with this purchase.,2023-02-15
4260,375,806,2,Poor quality and doesn't work as described.,2023-01-25
4261,334,515,3,"Good product overall, but has some minor issues.",2023-11-02
4262,187,261,2,Very disappointed with this purchase.,2023-07-19
4263,111,105,3,"Good product overall, but has some minor issues.",2023-12-17
4264,100,518,5,Absolutely love it! Exceeded my expectations.,2023-10-04
4265,279,1071,3,"Good product overall, but has some minor issues.",2023-04-24
4266,324,334,3,"Works as expected, nothing special though.",2023-07-14
4267,342,899,3,"Works as expected, nothing special though.",2023-11-23
4268,359,159,2,Poor quality and doesn't work as described.,2023-06-16
4269,204,340,5,Highly recommend! Excellent quality.,2023-01-10
4270,93,380,4,Highly recommend! Excellent quality.,2023-06-19
4271,398,920,4,Absolutely love it! Exceeded my expectations.,2023-11-06
4272,442,60,4,Absolutely love it! Exceeded my expectations.,2023-01-24
4273,283,192,4,Absolutely love it! Exceeded my expectations.,2023-05-13
4274,122,830,4,Perfect in every way. Worth every penny!,2023-02-19
4275,53,979,5,Absolutely love it! Exceeded my expectations.,2023-12-29
4276,29,124,4,Perfect in every way. Worth every penny!,2023-12-23
4277,532,881,3,"Works as expected, nothing special though.",2023-10-09
4278,329,751,4,Perfect in every way. Worth every penny!,2023-10-17
4279,43,418,3,"Good product overall, but has some minor issues.",2023-05-31
4280,269,285,5,Perfect in every way. Worth every penny!,2023-09-02
4281,472,425,5,Absolutely love it! Exceeded my expectations.,2023-05-07
4282,413,24,3,"Works as expected, nothing special though.",2023-04-30
4283,246,855,2,Poor quality and doesn't work as described.,2023-08-25
4284,337,616,3,"Good product overall, but has some minor issues.",2023-04-19
4285,247,955,3,"Good product overall, but has some minor issues.",2023-03-26
4286,83,298,5,Absolutely love it! Exceeded my expectations.,2023-09-17
4287,51,872,4,Highly recommend! Excellent quality.,2023-09-27
4288,267,863,4,Highly recommend! Excellent quality.,2023-06-24
4289,297,763,1,Very disappointed with this purchase.,2023-06-30
4290,380,770,4,Highly recommend! Excellent quality.,2023-02-04
4291,102,563,2,Very disappointed with this purchase.,2023-04-04
4292,334,553,4,Perfect in every way. Worth every penny!,2023-08-28
4293,359,1066,5,Highly recommend! Excellent quality.,2023-01-13
4294,38,583,3,"Works as expected, nothing special though.",2023-04-11
4295,385,320,4,Perfect in every way. Worth every penny!,2023-01-22
4296,269,1078,5,Absolutely love it! Exceeded my expectations.,2023-05-09
4297,364,938,5,Absolutely love it! Exceeded my expectations.,2023-10-12
4298,515,694,3,"Good product overall, but has some minor issues.",2023-11-21
4299,477,438,4,Highly recommend! Excellent quality.,2023-02-01
4300,211,987,5,Highly recommend! Excellent quality.,2023-07-05
4301,500,27,1,Very disappointed with this purchase.,2023-10-05
4302,453,874,4,Highly recommend! Excellent quality.,2023-03-08
4303,492,479,2,Poor quality and doesn't work as described.,2023-03-02
4304,15,526,5,Perfect in every way. Worth every penny!,2023-11-27
4305,542,950,5,Perfect in every way. Worth every penny!,2023-01-13
4306,354,446,1,Poor quality and doesn't work as described.,2023-04-02
4307,401,527,1,Very disappointed with this purchase.,2023-09-18
4308,8,803,5,Highly recommend! Excellent quality.,2023-03-30
4309,249,680,5,Highly recommend! Excellent quality.,2023-10-02
4310,500,848,4,Absolutely love it! Exceeded my expectations.,2023-10-10
4311,313,787,4,Highly recommend! Excellent quality.,2023-04-21
4312,265,604,4,Highly recommend! Excellent quality.,2023-05-02
4313,436,137,3,"Good product overall, but has some minor issues.",2023-03-23
4314,265,503,4,Absolutely love it! Exceeded my expectations.,2023-03-15
4315,482,206,4,Absolutely love it! Exceeded my expectations.,2023-02-08
4316,296,491,4,Perfect in every way. Worth every penny!,2023-05-29
4317,196,273,4,Absolutely love it! Exceeded my expectations.,2023-07-10
4318,349,293,4,Highly recommend! Excellent quality.,2023-11-16
4319,201,546,5,Perfect in every way. Worth every penny!,2023-11-30
4320,236,613,4,Highly recommend! Excellent quality.,2023-07-03
4321,257,1082,5,Absolutely love it! Exceeded my expectations.,2023-01-26
4322,282,560,4,Absolutely love it! Exceeded my expectations.,2023-05-12
4323,301,812,3,"Good product overall, but has some minor issues.",2023-06-22
4324,131,681,3,"Works as expected, nothing special though.",2023-10-21
4325,433,935,2,Poor quality and doesn't work as described.,2023-01-28
4326,278,465,2,Poor quality and doesn't work as described.,2023-06-30
4327,281,261,5,Absolutely love it! Exceeded my expectations.,2023-05-26
4328,462,6,4,Perfect in every way. Worth every penny!,2023-06-19
4329,511,251,4,Highly recommend! Excellent quality.,2023-08-12
4330,520,1028,2,Poor quality and doesn't work as described.,2023-08-26
4331,330,525,5,Highly recommend! Excellent quality.,2023-05-05
4332,294,583,3,"Good product overall, but has some minor issues.",2023-10-09
4333,46,306,4,Absolutely love it! Exceeded my expectations.,2023-01-17
4334,254,499,4,Highly recommend! Excellent quality.,2023-07-03
4335,450,48,5,Perfect in every way. Worth every penny!,2023-02-12
4336,546,302,5,Absolutely love it! Exceeded my expectations.,2023-03-04
4337,546,585,3,"Works as expected, nothing special though.",2023-06-11
4338,131,938,4,Perfect in every way. Worth every penny!,2023-11-13
4339,322,1065,4,Perfect in every way. Worth every penny!,2023-03-09
4340,163,759,5,Highly recommend! Excellent quality.,2023-05-27
4341,324,406,4,Highly recommend! Excellent quality.,2023-06-19
4342,43,354,1,Poor quality and doesn't work as described.,2023-12-13
4343,75,660,4,Perfect in every way. Worth every penny!,2023-10-27
4344,419,140,4,Highly recommend! Excellent quality.,2023-06-11
4345,90,289,2,Very disappointed with this purchase.,2023-05-01
4346,43,487,4,Absolutely love it! Exceeded my expectations.,2023-10-25
4347,523,220,5,Perfect in every way. Worth every penny!,2023-10-07
4348,471,1032,3,"Works as expected, nothing special though.",2023-07-15
4349,497,142,4,Perfect in every way. Worth every penny!,2023-06-25
4350,221,58,4,Absolutely love it! Exceeded my expectations.,2023-06-04
4351,416,512,3,"Works as expected, nothing special though.",2023-11-05
4352,212,68,3,"Good product overall, but has some minor issues.",2023-09-25
4353,310,334,4,Perfect in every way. Worth every penny!,2023-11-12
4354,11,470,5,Highly recommend! Excellent quality.,2023-12-02
4355,493,673,1,Poor quality and doesn't work as described.,2023-12-01
4356,490,313,3,"Good product overall, but has some minor issues.",2023-05-07
4357,191,1078,4,Perfect in every way. Worth every penny!,2023-02-07
4358,363,778,5,Highly recommend! Excellent quality.,2023-11-26
4359,177,750,2,Poor quality and doesn't work as described.,2023-12-14
4360,142,161,5,Highly recommend! Excellent quality.,2023-03-08
4361,62,755,4,Highly recommend! Excellent quality.,2023-04-26
4362,293,558,4,Highly recommend! Excellent quality.,2023-05-24
4363,97,45,5,Highly recommend! Excellent quality.,2023-01-09
4364,143,444,1,Very disappointed with this purchase.,2023-06-15
4365,348,572,5,Absolutely love it! Exceeded my expectations.,2023-10-24
4366,446,1047,4,Highly recommend! Excellent quality.,2023-08-26
4367,111,329,2,Poor quality and doesn't work as described.,2023-03-12
4368,426,157,2,Very disappointed with this purchase.,2023-09-20
4369,173,340,4,Perfect in every way. Worth every penny!,2023-10-06
4370,355,408,4,Perfect in every way. Worth every penny!,2023-12-21
4371,156,749,3,"Works as expected, nothing special though.",2023-04-15
4372,115,846,2,Very disappointed with this purchase.,2023-08-16
4373,111,337,4,Absolutely love it! Exceeded my expectations.,2023-01-19
4374,526,851,3,"Works as expected, nothing special though.",2023-01-03
4375,376,548,3,"Works as expected, nothing special though.",2023-06-23
4376,348,131,2,Very disappointed with this purchase.,2023-12-19
4377,154,131,1,Poor quality and doesn't work as described.,2023-04-17
4378,443,599,3,"Works as expected, nothing special though.",2023-08-14
4379,4,9,3,"Works as expected, nothing special though.",2023-09-05
4380,144,223,4,Absolutely love it! Exceeded my expectations.,2023-09-05
4381,1,11,5,Perfect in every way. Worth every penny!,2023-07-04
4382,164,165,5,Highly recommend! Excellent quality.,2023-09-17
4383,265,134,5,Perfect in every way. Worth every penny!,2023-10-09
4384,161,1095,3,"Works as expected, nothing special though.",2023-06-29
4385,346,274,2,Poor quality and doesn't work as described.,2023-05-03
4386,493,6,4,Absolutely love it! Exceeded my expectations.,2023-01-09
4387,132,660,5,Absolutely love it! Exceeded my expectations.,2023-11-08
4388,113,20,2,Very disappointed with this purchase.,2023-08-28
4389,330,343,4,Highly recommend! Excellent quality.,2023-06-15
4390,165,189,5,Perfect in every way. Worth every penny!,2023-03-28
4391,125,528,5,Absolutely love it! Exceeded my expectations.,2023-05-19
4392,44,1084,5,Absolutely love it! Exceeded my expectations.,2023-04-08
4393,370,831,3,"Works as expected, nothing special though.",2023-05-16
4394,57,1085,4,Absolutely love it! Exceeded my expectations.,2023-04-23
4395,502,792,1,Poor quality and doesn't work as described.,2023-07-13
4396,86,188,2,Very disappointed with this purchase.,2023-10-22
4397,39,785,4,Absolutely love it! Exceeded my expectations.,2023-05-15
4398,546,352,4,Perfect in every way. Worth every penny!,2023-07-31
4399,83,41,3,"Good product overall, but has some minor issues.",2023-02-27
4400,250,517,4,Highly recommend! Excellent quality.,2023-07-27
4401,329,27,4,Perfect in every way. Worth every penny!,2023-11-25
4402,63,455,3,"Good product overall, but has some minor issues.",2023-01-19
4403,289,85,3,"Good product overall, but has some minor issues.",2023-04-28
4404,87,405,5,Perfect in every way. Worth every penny!,2023-09-15
4405,406,970,4,Perfect in every way. Worth every penny!,2023-10-22
4406,402,1029,2,Very disappointed with this purchase.,2023-05-09
4407,438,129,4,Absolutely love it! Exceeded my expectations.,2023-02-06
4408,338,223,5,Highly recommend! Excellent quality.,2023-11-10
4409,266,127,4,Absolutely love it! Exceeded my expectations.,2023-10-09
4410,191,88,4,Perfect in every way. Worth every penny!,2023-07-09
4411,163,202,3,"Good product overall, but has some minor issues.",2023-02-03
4412,219,447,1,Poor quality and doesn't work as described.,2023-08-05
4413,364,820,5,Absolutely love it! Exceeded my expectations.,2023-10-29
4414,456,367,2,Very disappointed with this purchase.,2023-03-17
4415,483,586,4,Absolutely love it! Exceeded my expectations.,2023-09-05
4416,537,700,5,Highly recommend! Excellent quality.,2023-10-31
4417,198,67,2,Poor quality and doesn't work as described.,2023-03-26
4418,449,843,4,Highly recommend! Excellent quality.,2023-05-08
4419,49,167,2,Very disappointed with this purchase.,2023-05-06
4420,370,1011,5,Perfect in every way. Worth every penny!,2023-03-23
4421,473,853,5,Highly recommend! Excellent quality.,2023-05-09
4422,217,164,4,Highly recommend! Excellent quality.,2023-03-25
4423,26,208,4,Perfect in every way. Worth every penny!,2023-01-23
4424,11,773,3,"Works as expected, nothing special though.",2023-04-26
4425,259,934,4,Absolutely love it! Exceeded my expectations.,2023-05-31
4426,167,109,4,Absolutely love it! Exceeded my expectations.,2023-01-13
4427,433,518,2,Poor quality and doesn't work as described.,2023-12-10
4428,420,883,5,Highly recommend! Excellent quality.,2023-10-03
4429,110,21,5,Perfect in every way. Worth every penny!,2023-02-02
4430,67,855,3,"Good product overall, but has some minor issues.",2023-10-26
4431,421,320,3,"Works as expected, nothing special though.",2023-10-17
4432,368,556,5,Absolutely love it! Exceeded my expectations.,2023-02-13
4433,292,166,3,"Good product overall, but has some minor issues.",2023-09-29
4434,421,86,5,Highly recommend! Excellent quality.,2023-02-21
4435,89,157,5,Perfect in every way. Worth every penny!,2023-01-15
4436,435,298,5,Highly recommend! Excellent quality.,2023-11-10
4437,486,893,4,Highly recommend! Excellent quality.,2023-04-06
4438,69,322,4,Highly recommend! Excellent quality.,2023-06-24
4439,27,957,5,Perfect in every way. Worth every penny!,2023-08-13
4440,415,964,4,Highly recommend! Excellent quality.,2023-05-13
4441,9,720,5,Absolutely love it! Exceeded my expectations.,2023-10-25
4442,329,168,2,Poor quality and doesn't work as described.,2023-12-27
4443,511,480,5,Absolutely love it! Exceeded my expectations.,2023-03-19
4444,323,274,2,Poor quality and doesn't work as described.,2023-03-31
4445,20,1064,5,Absolutely love it! Exceeded my expectations.,2023-03-18
4446,91,924,5,Absolutely love it! Exceeded my expectations.,2023-02-17
4447,519,473,4,Perfect in every way. Worth every penny!,2023-04-19
4448,104,772,4,Perfect in every way. Worth every penny!,2023-01-29
4449,187,1003,4,Highly recommend! Excellent quality.,2023-11-26
4450,319,843,3,"Works as expected, nothing special though.",2023-06-22
4451,178,19,5,Absolutely love it! Exceeded my expectations.,2023-03-31
4452,271,189,4,Highly recommend! Excellent quality.,2023-08-04
4453,174,382,2,Poor quality and doesn't work as described.,2023-09-10
4454,196,1035,5,Perfect in every way. Worth every penny!,2023-08-15
4455,100,980,4,Perfect in every way. Worth every penny!,2023-03-17
4456,55,858,3,"Good product overall, but has some minor issues.",2023-02-13
4457,481,839,4,Perfect in every way. Worth every penny!,2023-08-25
4458,123,1014,2,Poor quality and doesn't work as described.,2023-07-06
4459,458,992,2,Very disappointed with this purchase.,2023-06-13
4460,28,357,5,Perfect in every way. Worth every penny!,2023-12-31
4461,448,779,4,Absolutely love it! Exceeded my expectations.,2023-04-21
4462,457,986,2,Poor quality and doesn't work as described.,2023-10-19
4463,84,1054,3,"Good product overall, but has some minor issues.",2023-02-20
4464,70,1041,5,Absolutely love it! Exceeded my expectations.,2023-05-18
4465,519,194,4,Highly recommend! Excellent quality.,2023-04-05
4466,78,621,4,Perfect in every way. Worth every penny!,2023-08-12
4467,228,338,5,Highly recommend! Excellent quality.,2023-07-18
4468,383,947,4,Absolutely love it! Exceeded my expectations.,2023-04-11
4469,255,140,2,Poor quality and doesn't work as described.,2023-06-29
4470,285,161,3,"Good product overall, but has some minor issues.",2023-04-09
4471,73,726,3,"Works as expected, nothing special though.",2023-08-07
4472,122,145,4,Perfect in every way. Worth every penny!,2023-06-05
4473,417,139,4,Perfect in every way. Worth every penny!,2023-08-09
4474,302,125,4,Absolutely love it! Exceeded my expectations.,2023-02-19
4475,255,333,2,Very disappointed with this purchase.,2023-02-22
4476,173,950,4,Absolutely love it! Exceeded my expectations.,2023-11-15
4477,505,1051,3,"Good product overall, but has some minor issues.",2023-02-02
4478,520,229,2,Very disappointed with this purchase.,2023-11-12
4479,67,305,4,Absolutely love it! Exceeded my expectations.,2023-02-26
4480,28,948,5,Highly recommend! Excellent quality.,2023-08-24
4481,437,946,4,Perfect in every way. Worth every penny!,2023-05-24
4482,257,428,3,"Good product overall, but has some minor issues.",2023-03-07
4483,46,812,5,Perfect in every way. Worth every penny!,2023-04-14
4484,534,499,5,Highly recommend! Excellent quality.,2023-07-31
4485,514,417,5,Perfect in every way. Worth every penny!,2023-06-27
4486,204,493,3,"Good product overall, but has some minor issues.",2023-12-04
4487,172,110,4,Perfect in every way. Worth every penny!,2023-12-14
4488,496,507,5,Highly recommend! Excellent quality.,2023-04-14
4489,216,208,4,Perfect in every way. Worth every penny!,2023-11-15
4490,496,529,4,Highly recommend! Excellent quality.,2023-04-06
4491,375,219,3,"Works as expected, nothing special though.",2023-08-20
4492,542,503,4,Highly recommend! Excellent quality.,2023-09-24
4493,125,86,3,"Good product overall, but has some minor issues.",2023-10-08
4494,25,203,3,"Works as expected, nothing special though.",2023-03-12
4495,513,257,2,Poor quality and doesn't work as described.,2023-09-20
4496,414,765,3,"Works as expected, nothing special though.",2023-12-29
4497,355,681,3,"Good product overall, but has some minor issues.",2023-11-29
4498,461,1034,5,Perfect in every way. Worth every penny!,2023-04-08
4499,21,499,4,Highly recommend! Excellent quality.,2023-09-16
4500,215,174,2,Very disappointed with this purchase.,2023-02-11
4501,131,336,3,"Works as expected, nothing special though.",2023-05-13
4502,410,754,3,"Works as expected, nothing special though.",2023-03-24
4503,380,568,5,Absolutely love it! Exceeded my expectations.,2023-05-04
4504,328,738,3,"Works as expected, nothing special though.",2023-10-02
4505,195,848,5,Absolutely love it! Exceeded my expectations.,2023-10-29
4506,98,926,4,Absolutely love it! Exceeded my expectations.,2023-12-17
4507,340,941,3,"Works as expected, nothing special though.",2023-12-06
4508,56,343,2,Very disappointed with this purchase.,2023-08-15
4509,75,538,4,Absolutely love it! Exceeded my expectations.,2023-04-11
4510,176,238,2,Poor quality and doesn't work as described.,2023-01-28
4511,18,515,1,Poor quality and doesn't work as described.,2023-04-07
4512,458,428,4,Absolutely love it! Exceeded my expectations.,2023-07-08
4513,445,568,4,Absolutely love it! Exceeded my expectations.,2023-06-23
4514,44,778,4,Highly recommend! Excellent quality.,2023-05-30
4515,247,1034,2,Poor quality and doesn't work as described.,2023-09-25
4516,105,103,5,Absolutely love it! Exceeded my expectations.,2023-06-07
4517,264,908,4,Absolutely love it! Exceeded my expectations.,2023-04-23
4518,279,287,5,Perfect in every way. Worth every penny!,2023-11-11
4519,63,466,4,Absolutely love it! Exceeded my expectations.,2023-08-19
4520,472,467,4,Highly recommend! Excellent quality.,2023-09-14
4521,346,186,4,Perfect in every way. Worth every penny!,2023-01-17
4522,99,996,2,Poor quality and doesn't work as described.,2023-09-19
4523,232,230,4,Perfect in every way. Worth every penny!,2023-05-11
4524,168,683,4,Absolutely love it! Exceeded my expectations.,2023-02-07
4525,431,595,4,Absolutely love it! Exceeded my expectations.,2023-11-10
4526,320,519,5,Absolutely love it! Exceeded my expectations.,2023-03-27
4527,52,325,1,Poor quality and doesn't work as described.,2023-07-01
4528,73,1073,5,Perfect in every way. Worth every penny!,2023-09-29
4529,485,424,5,Absolutely love it! Exceeded my expectations.,2023-03-12
4530,516,110,3,"Good product overall, but has some minor issues.",2023-09-11
4531,412,509,3,"Works as expected, nothing special though.",2023-12-21
4532,264,862,5,Highly recommend! Excellent quality.,2023-03-19
4533,357,765,5,Highly recommend! Excellent quality.,2023-09-02
4534,412,1077,3,"Works as expected, nothing special though.",2023-03-19
4535,263,756,4,Absolutely love it! Exceeded my expectations.,2023-11-08
4536,207,935,5,Perfect in every way. Worth every penny!,2023-07-17
4537,164,911,4,Absolutely love it! Exceeded my expectations.,2023-12-22
4538,362,814,5,Absolutely love it! Exceeded my expectations.,2023-02-18
4539,237,237,3,"Good product overall, but has some minor issues.",2023-11-18
4540,204,787,3,"Good product overall, but has some minor issues.",2023-09-02
4541,57,217,4,Highly recommend! Excellent quality.,2023-08-11
4542,14,104,2,Very disappointed with this purchase.,2023-03-07
4543,61,993,4,Highly recommend! Excellent quality.,2023-02-08
4544,529,418,4,Highly recommend! Excellent quality.,2023-02-23
4545,215,460,3,"Works as expected, nothing special though.",2023-12-14
4546,316,334,4,Highly recommend! Excellent quality.,2023-03-18
4547,443,554,4,Perfect in every way. Worth every penny!,2023-01-24
4548,6,5,5,Perfect in every way. Worth every penny!,2023-06-21
4549,266,136,4,Perfect in every way. Worth every penny!,2023-03-11
4550,26,181,4,Perfect in every way. Worth every penny!,2023-06-07
4551,292,323,4,Absolutely love it! Exceeded my expectations.,2023-04-09
4552,348,772,3,"Good product overall, but has some minor issues.",2023-01-01
4553,363,206,4,Perfect in every way. Worth every penny!,2023-01-29
4554,217,404,5,Highly recommend! Excellent quality.,2023-01-06
4555,8,582,5,Perfect in every way. Worth every penny!,2023-01-23
4556,525,675,4,Absolutely love it! Exceeded my expectations.,2023-01-10
4557,44,542,3,"Good product overall, but has some minor issues.",2023-09-28
4558,484,947,2,Poor quality and doesn't work as described.,2023-02-07
4559,14,203,4,Perfect in every way. Worth every penny!,2023-03-24
4560,80,601,3,"Good product overall, but has some minor issues.",2023-09-23
4561,329,994,4,Absolutely love it! Exceeded my expectations.,2023-05-09
4562,198,513,4,Highly recommend! Excellent quality.,2023-01-15
4563,194,1069,4,Perfect in every way. Worth every penny!,2023-08-03
4564,88,259,3,"Good product overall, but has some minor issues.",2023-05-19
4565,236,888,4,Absolutely love it! Exceeded my expectations.,2023-10-31
